city,location,region,bhk,total_sqft,property_type,availability,price
Mumbai,Prescon Prestige Residency,Thane West,2.0,1001.0,Apartment,Ready to move,165.0
Mumbai,Bau IBIS,Kandivali West,4.0,2038.0,Apartment,Ready to move,565.0
Mumbai,Ekta Tripolis,Goregaon West,2.0,1188.0,Apartment,Ready to move,220.00000000000003
Mumbai,Lodha Fiorenza,Goregaon East,3.0,1333.0,Apartment,Ready to move,335.0
Mumbai,Sea Gundecha Trillium,Kandivali East,2.0,1097.0,Apartment,Ready to move,250.0
Mumbai,Kanakia Aroha,Borivali East,2.0,940.0,Apartment,Ready to move,175.0
Mumbai,United Unity Heights,Malad West,2.0,865.0,Apartment,Ready to move,175.0
Mumbai,Radius Epitome at Imperial Heights,Goregaon West,3.0,1802.0,Apartment,Ready to move,330.0
Mumbai,Kalpataru Radiance,Goregaon West,2.0,1145.0,Apartment,Under Construction,225.0
Mumbai,Neelkanth Lake View,Thane West,4.0,2500.0,Apartment,Under Construction,420.0
Mumbai,Lodha Amara Tower 46,Thane West,2.0,1100.0,Apartment,Ready to move,96.0
Mumbai,Agarwal Ashok Apartments,Malad East,1.0,450.0,Apartment,Ready to move,80.0
Mumbai,Marathon Nexzone Acrux 2,Panvel,2.0,842.0,Apartment,Ready to move,75.0
Mumbai,Lodha The World Towers World One Tier II,Lower Parel,3.0,1200.0,Apartment,Ready to move,900.0
Mumbai,Shree Manas Manas Vasudha,Ulwe,2.0,1250.0,Apartment,Ready to move,110.0
Mumbai,Reputed Builder Nagri Niwara Parishad,Malad East,1.0,400.0,Apartment,Ready to move,67.0
Mumbai,Proviso SaiProviso County,Panvel,2.0,921.0,Apartment,Ready to move,51.99
Mumbai,Vijay Yashraj Park,Thane West,1.0,650.0,Apartment,Ready to move,52.0
Mumbai,Reputed Builder Sai Sadan Apartment,Kalyan East,2.0,1070.0,Apartment,Ready to move,46.0
Mumbai,Tycoons Orbis,Kalyan West,2.0,930.0,Apartment,Under Construction,80.0
Mumbai,Mundye Nisarg Park,Badlapur East,1.0,640.0,Apartment,Ready to move,22.0
Mumbai,Kanakia Zenworld Phase I,Kanjurmarg,2.0,679.0,Apartment,Ready to move,260.0
Mumbai,Lodha Casa Rio,Dombivali,2.0,1500.0,Apartment,Ready to move,88.0
Mumbai,Lodha Casa Rio,Dombivali,1.0,584.0,Apartment,Ready to move,32.0
Mumbai,Lodha Casa Bella Gold,Dombivali,1.0,584.0,Apartment,Ready to move,32.0
Mumbai,Lodha Casa Bella,Dombivali,2.0,774.0,Apartment,Ready to move,42.0
Mumbai,Lodha Casa Bella,Dombivali,1.0,584.0,Apartment,Ready to move,32.0
Mumbai,Lodha Casa Bella Gold,Dombivali,2.0,909.0,Apartment,Ready to move,52.0
Mumbai,Lodha Casa Bella Gold,Dombivali,2.0,774.0,Apartment,Ready to move,42.0
Mumbai,Lodha Casa Bella,Dombivali,2.0,909.0,Apartment,Ready to move,52.0
Mumbai,Lodha Palava Downtown,Dombivali East,2.0,909.0,Apartment,Ready to move,52.0
Mumbai,Lodha Palava Downtown,Dombivali East,2.0,774.0,Apartment,Ready to move,42.0
Mumbai,Lodha Palava Downtown,Dombivali East,1.0,584.0,Apartment,Ready to move,32.0
Mumbai,Millionaire Millionaire Heritage,Andheri West,2.0,890.0,Apartment,Ready to move,150.0
Mumbai,Dudhe Vitevari Complex,Karanjade,2.0,1235.0,Apartment,Ready to move,100.0
Mumbai,Dudhe Sea Regency,Ulwe,2.0,1750.0,Apartment,Ready to move,168.0
Mumbai,Paradigm Casa Palazzo,Borivali East,3.0,932.0,Apartment,Ready to move,199.0
Mumbai,Paradigm Casa Palazzo,Borivali East,2.0,752.0,Apartment,Ready to move,158.0
Mumbai,Paradigm Casa Palazzo,Borivali East,1.0,553.0,Apartment,Ready to move,116.0
Mumbai,Lodha Casa Rio,Dombivali,2.0,775.0,Apartment,Ready to move,45.0
Mumbai,Tharwani Vedant Imperial,Badlapur West,1.0,630.0,Apartment,Ready to move,26.0
Mumbai,Stalwart Usha Kiran Residency,Badlapur East,1.0,700.0,Apartment,Ready to move,25.5
Mumbai,Aryan One,Badlapur East,1.0,730.0,Apartment,Ready to move,30.0
Mumbai,Jeevan Lifestyles,Badlapur East,2.0,950.0,Apartment,Ready to move,31.0
Mumbai,Panvelkar Bhoomi,Badlapur East,1.0,630.0,Apartment,Ready to move,20.5
Mumbai,Poddar Samruddhi Evergreens,Badlapur East,2.0,750.0,Apartment,Ready to move,23.5
Mumbai,Runwal Anthurium,Mulund West,3.0,1735.0,Apartment,Ready to move,235.0
Mumbai,Dotom Blumen,Vikhroli,1.0,595.0,Apartment,Under Construction,109.0
Mumbai,Dotom Blumen,Vikhroli,2.0,595.0,Apartment,Under Construction,155.0
Mumbai,Paradigm Antalya,Jogeshwari West,1.0,494.0,Apartment,Under Construction,85.0
Mumbai,Paradigm Antalya,Jogeshwari West,2.0,673.0,Apartment,Under Construction,107.0
Mumbai,Paradigm Antalya,Jogeshwari West,2.0,801.0,Apartment,Under Construction,141.0
Mumbai,Neelkanth Palms,Thane West,2.0,1480.0,Apartment,Ready to move,180.0
Mumbai,Mahaavir Exotique Phase I,Taloja,2.0,834.0,Apartment,Under Construction,68.0
Mumbai,Spenta Countdown X,Chembur,1.0,500.0,Apartment,Under Construction,78.0
Mumbai,Spenta Countdown X,Chembur,2.0,725.0,Apartment,Under Construction,99.0
Mumbai,Maa Zynergy,Chembur,2.0,800.0,Apartment,Under Construction,132.0
Mumbai,Maa Zynergy,Chembur,3.0,1000.0,Apartment,Under Construction,180.0
Mumbai,Shraddha Neera Enclave,Mulund West,1.0,582.0,Apartment,Under Construction,115.0
Mumbai,Dosti Vihar,Thane West,3.0,1498.0,Apartment,Ready to move,190.0
Mumbai,Triveni Crown,Kalyan West,2.0,863.0,Apartment,Under Construction,66.0
Mumbai,Adani Estates Western Heights Phase 1 Residential,Andheri West,4.0,2500.0,Apartment,Ready to move,725.0
Mumbai,Rustomjee Elita,Andheri West,3.0,2123.0,Apartment,Ready to move,575.0
Mumbai,Wadhwa Anmol Fortune III,Goregaon West,3.0,1436.0,Apartment,Under Construction,325.0
Mumbai,Neelkanth Heights,Ghansoli,4.0,2550.0,Apartment,Ready to move,350.0
Mumbai,Mohan Altezza,Kalyan West,2.0,1340.0,Apartment,Ready to move,160.0
Mumbai,Srishti Pride,Bhandup West,1.0,591.0,Apartment,Under Construction,96.0
Mumbai,Rustomjee Bella,Bhandup West,1.0,544.0,Apartment,Under Construction,106.0
Mumbai,Rustomjee Bella,Bhandup West,2.0,687.0,Apartment,Under Construction,134.0
Mumbai,Srishti Pride,Bhandup West,2.0,851.0,Apartment,Under Construction,133.0
Mumbai,K Raheja Palm Court,Malad West,5.0,1600.0,Apartment,Ready to move,520.0
Mumbai,K Raheja Palm Spring,Malad West,1.0,600.0,Apartment,Ready to move,125.0
Mumbai,K Raheja Palm Spring,Malad West,2.0,995.0,Apartment,Ready to move,182.0
Mumbai,K Raheja Palm Court,Malad West,2.0,1150.0,Apartment,Ready to move,225.0
Mumbai,K Raheja Palm Court,Malad West,3.0,1350.0,Apartment,Ready to move,260.0
Mumbai,Sawant Soham Majesty,Borivali West,1.0,860.0,Apartment,Ready to move,185.0
Mumbai,Glasswood Om Sarjan CHSL,Borivali West,2.0,890.0,Apartment,Ready to move,240.0
Mumbai,Skyspace Raj Silverstone,Badlapur West,1.0,505.0,Apartment,Under Construction,33.5
Mumbai,Fenkin Belleza,Thane West,2.0,1185.0,Apartment,Ready to move,110.0
Mumbai,Reputed Builder Vidya Darshan CHS,Vikhroli,2.0,689.0,Apartment,Ready to move,135.0
Mumbai,Vaswani Bel Air,Bandra West,2.0,943.0,Apartment,Under Construction,485.0
Mumbai,Lodha Codename Premier,Dombivali,1.0,577.0,Apartment,Under Construction,44.49
Mumbai,Wadhwa Daisy Gardens,Ambernath West,1.0,635.0,Apartment,Ready to move,26.5
Mumbai,Kenarc Premia Tower A,Chembur,2.0,800.0,Apartment,Under Construction,128.0
Mumbai,Shree Eastern Winds,Kurla,2.0,960.0,Apartment,Ready to move,150.0
Mumbai,Gurukrupa Jayantam,Ghatkopar East,1.0,650.0,Apartment,Under Construction,94.0
Mumbai,Supreme Elenor,Deonar,4.0,2000.0,Apartment,Under Construction,457.0
Mumbai,Supreme Elenor,Deonar,2.0,1000.0,Apartment,Under Construction,226.0
Mumbai,HS Ozone,Ghatkopar East,1.0,575.0,Apartment,Under Construction,96.0
Mumbai,HS Ozone,Ghatkopar East,2.0,850.0,Apartment,Under Construction,165.0
Mumbai,Gurukrupa Labham Residency,Ghatkopar East,1.0,640.0,Apartment,Under Construction,89.0
Mumbai,Gurukrupa Labham Residency,Ghatkopar East,3.0,1100.0,Apartment,Under Construction,186.0
Mumbai,Gurukrupa Labham Residency,Ghatkopar East,2.0,780.0,Apartment,Under Construction,128.0
Mumbai,Phoenix Avenue,Kalyan West,2.0,1050.0,Apartment,Ready to move,60.0
Mumbai,Kalpataru Siddhachal Elite,Thane West,3.0,1000.0,Apartment,Ready to move,125.0
Mumbai,Hiranandani Meadows,Thane West,3.0,1495.0,Apartment,Ready to move,285.0
Mumbai,Mahaavir Exotique Phase I,Taloja,1.0,551.0,Apartment,Under Construction,48.35
Mumbai,Mangeshi Sohan,Kalyan West,2.0,737.0,Apartment,Under Construction,60.0
Mumbai,Mangeshi Sohan,Kalyan West,1.0,617.0,Apartment,Under Construction,52.0
Mumbai,Mangeshi Sohan,Kalyan West,1.0,647.0,Apartment,Under Construction,48.0
Mumbai,Shubham Jijai Complex,Taloja,1.0,650.0,Apartment,Under Construction,32.0
Mumbai,Arihant 6 Anaika,Taloja,2.0,666.0,Apartment,Under Construction,43.0
Mumbai,Arihant 6 Anaika,Taloja,1.0,449.0,Apartment,Under Construction,29.0
Mumbai,Arihant Aakarshan Phase 1,Taloja,2.0,676.0,Apartment,Under Construction,43.0
Mumbai,Runwal Gardens,Dombivali,2.0,686.0,Apartment,Under Construction,57.0
Mumbai,Runwal Gardens,Dombivali,2.0,720.0,Apartment,Under Construction,61.0
Mumbai,Runwal Gardens,Dombivali,2.0,858.0,Apartment,Under Construction,64.0
Mumbai,Runwal Gardens,Dombivali,1.0,650.0,Apartment,Under Construction,43.0
Mumbai,Runwal Gardens,Dombivali,1.0,509.0,Apartment,Under Construction,39.0
Mumbai,Runwal Gardens,Dombivali,1.0,543.0,Apartment,Under Construction,40.0
Mumbai,Runwal Gardens,Dombivali,1.0,579.0,Apartment,Under Construction,42.0
Mumbai,Runwal Gardens,Dombivali,1.0,588.0,Apartment,Under Construction,42.0
Mumbai,Arihant City Phase II,Bhiwandi,2.0,793.0,Apartment,Under Construction,55.0
Mumbai,Arihant City Phase II,Bhiwandi,1.0,752.0,Apartment,Under Construction,42.0
Mumbai,Patel Patel Hills,Ambernath East,1.0,346.0,Apartment,Under Construction,15.7
Mumbai,Lok Amber,Ambernath East,1.0,690.0,Apartment,Ready to move,24.5
Mumbai,Mahaavir Exotique Phase I,Taloja,2.0,773.0,Apartment,Under Construction,64.0
Mumbai,Hiranandani One Hiranandani Park,Thane West,4.0,2650.0,Apartment,Ready to move,675.0
Mumbai,Hiranandani One Hiranandani Park,Thane West,4.0,3500.0,Apartment,Ready to move,625.0
Mumbai,Rahul Classic Apartment,Borivali West,1.0,650.0,Apartment,Ready to move,130.0
Mumbai,Neelkanth Lakeview,Thane West,4.0,2272.0,Apartment,Ready to move,250.0
Mumbai,Lodha Amara Tower 32 33,Thane West,2.0,1440.0,Apartment,Ready to move,115.0
Mumbai,T Bhimjyani Neelkanth Woods Bungalow K 52,Thane West,4.0,5500.0,Villa,Under Construction,1500.0
Mumbai,Vasant Vasant Vihar,Thane West,1.0,600.0,Apartment,Ready to move,85.0
Mumbai,Mohan Suburbia III,Ambernath West,2.0,960.0,Apartment,Ready to move,42.0
Mumbai,Dhariwal Mangaldeep CHSL,Borivali East,2.0,845.0,Apartment,Ready to move,155.0
Mumbai,Hiray Developers Oleander,Ulwe,1.0,349.0,Apartment,Under Construction,51.0
Mumbai,Ahuja Prasadam,Ambernath East,2.0,1014.0,Apartment,Under Construction,55.0
Mumbai,Lodha Paradise,Thane West,2.0,1053.0,Apartment,Ready to move,118.0
Mumbai,Jai Bhawani Orchid Jewels Complex,Kalher,1.0,480.0,Apartment,Ready to move,19.0
Mumbai,Vijay Orovia Phase 1,Thane West,1.0,577.0,Apartment,Ready to move,84.0
Mumbai,Residency,Kalher,1.0,480.0,Apartment,Ready to move,21.0
Mumbai,Mangeshi City III,Kalyan West,2.0,921.0,Apartment,Under Construction,53.0
Mumbai,Vijay Orovia Phase 1,Thane West,2.0,893.0,Apartment,Ready to move,131.0
Mumbai,Hiray Developers Oleander,Ulwe,2.0,900.0,Apartment,Under Construction,81.0
Mumbai,Neelkanth Valley II,Khopoli,2.0,806.0,Apartment,Ready to move,38.0
Mumbai,Poonam Park View Phase I,Virar,3.0,1330.0,Apartment,Ready to move,100.0
Mumbai,Reputed Builder Nestle,Borivali West,1.0,515.0,Apartment,Ready to move,95.0
Mumbai,Puraniks Villa,Thane West,3.0,2350.0,Apartment,Ready to move,170.0
Mumbai,Bright Avenue,Panvel,3.0,1200.0,Apartment,Ready to move,42.0
Mumbai,Vikas Aricia Altis,Kalyan East,3.0,1475.0,Apartment,Ready to move,120.0
Mumbai,Lodha Casa Rio,Dombivali,1.0,585.0,Apartment,Ready to move,30.0
Mumbai,Lodha Palava City,Dombivali East,1.0,584.0,Apartment,Ready to move,34.0
Mumbai,Vasant Vasant Vihar,Thane West,4.0,2812.0,Apartment,Ready to move,425.0
Mumbai,Vasant Vasant Vihar,Thane West,3.0,1465.0,Apartment,Ready to move,170.0
Mumbai,Hiranandani Meadows,Thane West,3.0,1345.0,Apartment,Ready to move,235.0
Mumbai,Sagar Sukh Shanti Apartment,Borivali West,1.0,580.0,Apartment,Ready to move,125.0
Mumbai,Kalpataru Hills,Thane West,3.0,1250.0,Apartment,Ready to move,185.0
Mumbai,Mohan Altezza,Kalyan West,2.0,1340.0,Apartment,Under Construction,135.0
Mumbai,Tharwani Riverdale,Kalyan West,3.0,1511.0,Apartment,Ready to move,92.0
Mumbai,Tharwani Riverdale Vista,Kalyan West,3.0,1495.0,Apartment,Ready to move,78.0
Mumbai,Mehta Amrut Heaven,Kalyan West,1.0,570.0,Apartment,Ready to move,45.0
Mumbai,Landmark Shree Complex Phase 3,Kalyan West,1.0,585.0,Apartment,Ready to move,37.0
Mumbai,Godrej Hill,Kalyan West,2.0,800.0,Apartment,Ready to move,65.0
Mumbai,Godrej Riverside,Kalyan West,2.0,1154.0,Apartment,Ready to move,100.0
Mumbai,Tharwani Rosalie,Kalyan West,3.0,1431.0,Apartment,Ready to move,91.0
Mumbai,Tharwani Riverdale,Kalyan West,3.0,1511.0,Apartment,Ready to move,89.0
Mumbai,G K Mali and C K Mali Durga Imperial,Kalyan East,1.0,750.0,Apartment,Under Construction,47.0
Mumbai,Godrej Vihaa,Badlapur East,2.0,828.0,Apartment,Under Construction,48.0
Mumbai,Godrej Vihaa,Badlapur East,1.0,652.0,Apartment,Under Construction,38.0
Mumbai,Hiranandani Eagleton,Thane West,3.0,1750.0,Apartment,Ready to move,285.0
Mumbai,Hiranandani Rodas Enclave Eva,Thane West,4.0,2415.0,Apartment,Ready to move,485.0
Mumbai,Adhiraj Mainland,Kharghar,3.0,1531.0,Apartment,Under Construction,129.0
Mumbai,Adhiraj Mainland,Kharghar,3.0,1219.0,Apartment,Under Construction,103.0
Mumbai,Adhiraj Mainland,Kharghar,2.0,999.0,Apartment,Under Construction,90.0
Mumbai,Adhiraj Mainland,Kharghar,2.0,829.0,Apartment,Under Construction,89.0
Mumbai,Rio Heights,Taloja,2.0,1075.0,Apartment,Under Construction,58.0
Mumbai,Rio Heights,Taloja,1.0,723.0,Apartment,Under Construction,46.0
Mumbai,Arihant Aakarshan Phase 1,Taloja,1.0,574.0,Apartment,Under Construction,29.0
Mumbai,Regency Anantam Phase III,Dombivali,2.0,1011.0,Apartment,Under Construction,71.0
Mumbai,Regency Anantam Phase III,Dombivali,1.0,686.0,Apartment,Under Construction,50.0
Mumbai,Runwal My City,Dombivali,3.0,1014.0,Apartment,Under Construction,78.0
Mumbai,Runwal My City,Dombivali,2.0,797.0,Apartment,Under Construction,60.0
Mumbai,Runwal My City,Dombivali,2.0,741.0,Apartment,Under Construction,55.0
Mumbai,Runwal My City,Dombivali,1.0,654.0,Apartment,Under Construction,43.0
Mumbai,Runwal My City,Dombivali,1.0,455.0,Apartment,Under Construction,34.0
Mumbai,Runwal My City,Dombivali,1.0,531.0,Apartment,Under Construction,38.0
Mumbai,Runwal My City,Dombivali,1.0,483.0,Apartment,Under Construction,35.0
Mumbai,Sai Malhar Kanhuji Police Sankul,Kalyan West,2.0,1250.0,Apartment,Ready to move,73.0
Mumbai,RNA NG NG Suncity Phase II,Kandivali East,2.0,890.0,Apartment,Ready to move,128.0
Mumbai,RNA NG NG Suncity Phase II,Kandivali East,2.0,890.0,Apartment,Ready to move,109.0
Mumbai,RNA NG Suncity Phase III,Kandivali East,3.0,1270.0,Apartment,Ready to move,190.0
Mumbai,Hiranandani Meadows,Thane West,3.0,1129.0,Apartment,Ready to move,200.0
Mumbai,MS Vrindavan Paradise,Kalyan West,3.0,1800.0,Apartment,Ready to move,101.0
Mumbai,Mehta Amrut Tara,Kandivali West,4.0,1650.0,Apartment,Under Construction,295.0
Mumbai,Mehta Amrut Tara,Kandivali West,4.0,1450.0,Apartment,Under Construction,245.00000000000003
Mumbai,Mehta Amrut Tara,Kandivali West,1.0,650.0,Apartment,Under Construction,91.0
Mumbai,Runwal Greens,Mulund West,3.0,1350.0,Apartment,Ready to move,270.0
Mumbai,Gee Cee The Mist,Karjat,1.0,650.0,Apartment,Under Construction,17.0
Mumbai,Sheth Montana,Mulund West,3.0,1200.0,Apartment,Ready to move,325.0
Mumbai,Sheth Montana,Mulund West,3.0,1100.0,Apartment,Ready to move,280.0
Mumbai,Poomalai Poonam Garden,Mira Road East,2.0,850.0,Apartment,Ready to move,95.0
Mumbai,Birla Vanya Phase 2,Kalyan West,3.0,1200.0,Apartment,Under Construction,75.0
Mumbai,Birla Vanya Phase 2,Kalyan West,4.0,1500.0,Apartment,Under Construction,125.0
Mumbai,Birla Vanya Phase 2,Kalyan West,2.0,700.0,Apartment,Under Construction,65.0
Mumbai,Sethia Green View,Goregaon West,2.0,880.0,Apartment,Ready to move,125.0
Mumbai,Jewel Heights,Badlapur West,1.0,590.0,Apartment,Ready to move,24.0
Mumbai,5P Kalp City,Badlapur East,1.0,695.0,Apartment,Ready to move,29.0
Mumbai,Kohari Doha Heights,Badlapur West,1.0,575.0,Apartment,Under Construction,19.0
Mumbai,Landscape Landscape Heights,Ambernath East,2.0,731.0,Apartment,Ready to move,30.1
Mumbai,Bhawani Shankar Residency Bhawani Shankar Residency,Badlapur West,1.0,644.0,Apartment,Under Construction,13.77
Mumbai,Vasant Park,Kalyan West,1.0,664.0,Apartment,Ready to move,42.0
Mumbai,Mahaveer Nagari,Kalyan West,1.0,680.0,Apartment,Ready to move,42.0
Mumbai,Shree Jari Mari The Vaidiki Signature,Dombivali,2.0,845.0,Apartment,Under Construction,45.0
Mumbai,Deepali Deep Pushp,Badlapur East,2.0,745.0,Apartment,Ready to move,36.0
Mumbai,Deepali Deep Pushp,Badlapur East,1.0,530.0,Apartment,Ready to move,26.0
Mumbai,Aryan One,Badlapur East,1.0,514.0,Apartment,Ready to move,33.0
Mumbai,Kalpataru Siddhanchal VIII,Thane West,3.0,1000.0,Apartment,Ready to move,135.0
Mumbai,Vasant Vasant Vihar,Thane West,3.0,1465.0,Apartment,Ready to move,195.0
Mumbai,Dosti Vihar,Thane West,3.0,1493.0,Apartment,Ready to move,205.0
Mumbai,Reputed Builder Oyster Shell,Juhu,3.0,1456.0,Apartment,Ready to move,950.0
Mumbai,Mohan Altezza,Kalyan West,2.0,1340.0,Apartment,Ready to move,150.0
Mumbai,Sahakar Avenue,Malad West,2.0,981.0,Apartment,Under Construction,185.0
Mumbai,Sahakar Avenue,Malad West,1.0,516.0,Apartment,Under Construction,98.0
Mumbai,Mehta Amrut Tara,Kandivali West,3.0,1050.0,Apartment,Under Construction,185.0
Mumbai,Ritu Developers Paradise Phase 2,Mira Road East,2.0,830.0,Apartment,Ready to move,90.0
Mumbai,Swaroop Marvel Gold,Bhandup West,1.0,600.0,Apartment,Ready to move,88.0
Mumbai,Juhi Alok Galaxy,Badlapur East,1.0,622.0,Apartment,Ready to move,28.0
Mumbai,Anantnath Developers AND Agasan,Diva,1.0,470.0,Apartment,Ready to move,45.0
Mumbai,Matoshree Developers,Dombivali,1.0,600.0,Apartment,Under Construction,36.0
Mumbai,Lodha Kiara,Worli,3.0,2241.0,Apartment,Ready to move,750.0
Mumbai,S D Surana Heights,Dronagiri,2.0,1010.0,Apartment,Under Construction,62.0
Mumbai, Serena,Uran,1.0,610.0,Apartment,Ready to move,34.0
Mumbai,Sakha Heights,Dronagiri,2.0,1012.0,Apartment,Under Construction,61.0
Mumbai,Sakha Heights,Dronagiri,1.0,698.0,Apartment,Under Construction,41.0
Mumbai,Mahadev Empire Heights,Dronagiri,1.0,670.0,Apartment,Under Construction,41.0
Mumbai,Swaraj Homes Rohini Niwas,Vikhroli,1.0,500.0,Apartment,Ready to move,75.0
Mumbai,L And T Seawoods Residences Phase 3,Seawoods,3.0,1450.0,Apartment,Under Construction,395.0
Mumbai,L And T Seawoods Residences Phase 3,Seawoods,3.0,1150.0,Apartment,Under Construction,325.0
Mumbai,Paradise Sai Suncity,Taloja,2.0,850.0,Apartment,Under Construction,55.5
Mumbai,Paradise Sai Suncity,Taloja,1.0,559.0,Apartment,Under Construction,37.0
Mumbai,Runwal Garden City Dahlia,Thane West,3.0,1650.0,Apartment,Ready to move,165.0
Mumbai,Sheth Avalon,Thane West,4.0,3500.0,Apartment,Under Construction,575.0
Mumbai,Reputed Builder Sai Gaurav,Kalyan West,2.0,1120.0,Apartment,Ready to move,85.0
Mumbai,Reputed Builder Neelkanth Heights,Thane West,4.0,2550.0,Apartment,Ready to move,350.0
Mumbai,Mohan Altezza,Kalyan West,3.0,2460.0,Apartment,Ready to move,210.0
Mumbai,Sahakar Avenue,Malad West,2.0,777.0,Apartment,Under Construction,144.0
Mumbai,Chandrakosha Anshul Heights C Wing,Kandivali West,2.0,947.0,Apartment,Under Construction,190.0
Mumbai,RNA NG NG Shelter,Mira Road East,1.0,661.0,Apartment,Ready to move,47.0
Mumbai,Gabadia Homes,Kandivali West,1.0,275.0,Apartment,Ready to move,55.0
Mumbai,Reputed Builder Maitri Tower,Thane West,2.0,1000.0,Apartment,Ready to move,85.0
Mumbai,Atul Blue Arch,Kandivali West,1.0,565.0,Apartment,Ready to move,99.99
Mumbai,Shree Sawan Avenue 2,Taloja,1.0,656.0,Apartment,Ready to move,41.0
Mumbai,Sai Leela,Panvel,2.0,850.0,Apartment,Ready to move,50.0
Mumbai,Dalal Vasant Springwoods Phase 2,Badlapur East,2.0,915.0,Apartment,Ready to move,40.0
Mumbai,Shraddha Pinnacle,Vikhroli,2.0,600.0,Apartment,Ready to move,135.0
Mumbai,Harish Laxmandas Vaswani Laxmina Elanza,Chembur,1.0,575.0,Apartment,Under Construction,105.0
Mumbai,Gurukrupa Ugam,Ghatkopar East,1.0,600.0,Apartment,Under Construction,91.0
Mumbai,Gurukrupa Ugam,Ghatkopar East,2.0,775.0,Apartment,Under Construction,127.0
Mumbai,Gurukrupa Jayantam,Ghatkopar East,2.0,775.0,Apartment,Under Construction,136.0
Mumbai,Gurukrupa Jayantam,Ghatkopar East,2.0,775.0,Apartment,Under Construction,190.0
Mumbai,Shashwat Park Next,Manjarli,1.0,650.0,Apartment,Ready to move,22.5
Mumbai,Trimurti Group Mumbai Residency,Badlapur West,1.0,650.0,Apartment,Ready to move,25.0
Mumbai,Shree Khodiyar Villa Harmony,Dronagiri,2.0,955.0,Apartment,Under Construction,51.38
Mumbai,Shree Khodiyar Villa Harmony,Dronagiri,1.0,670.0,Apartment,Under Construction,33.0
Mumbai,Khodal Villa Orison,Dronagiri,2.0,990.0,Apartment,Under Construction,53.36
Mumbai,Khodal Villa Orison,Dronagiri,1.0,690.0,Apartment,Under Construction,33.45
Mumbai,Shreeji Villa Oceano,Dronagiri,2.0,945.0,Apartment,Under Construction,47.81
Mumbai,Shreeji Villa Oceano,Dronagiri,1.0,640.0,Apartment,Under Construction,31.95
Mumbai,Villa Orchid Villa,Dronagiri,1.0,635.0,Apartment,Under Construction,29.97
Mumbai,Kaamdhenu Luxuria,Dronagiri,2.0,1150.0,Apartment,Under Construction,78.0
Mumbai,Prajapati Magnum,Dronagiri,3.0,1370.0,Apartment,Under Construction,114.0
